Histogram
30.04.98  19:04
Random generator No1. 
100000 Samples
Pos Side Start Neg Side Stop
 2.740E-7	 2.100E+1
 2.760E-7	 2.100E+1
 2.780E-7	 1.700E+1
 2.800E-7	 1.700E+1
 2.820E-7	 1.200E+1
 2.840E-7	 1.200E+1
 2.860E-7	 1.100E+1
 2.880E-7	 1.100E+1
 2.900E-7	 8.000E+0
 2.920E-7	 8.000E+0
 2.940E-7	 9.000E+0
 2.960E-7	 9.000E+0
 2.980E-7	 1.000E+1
 3.000E-7	 1.000E+1
 3.020E-7	 8.000E+0
 3.040E-7	 8.000E+0
 3.060E-7	 1.000E+1
 3.080E-7	 1.000E+1
 3.100E-7	 1.100E+1
 3.120E-7	 1.100E+1
 3.140E-7	 7.000E+0
 3.160E-7	 7.000E+0
 3.180E-7	 6.000E+0
 3.200E-7	 6.000E+0
 3.220E-7	 4.000E+0
 3.240E-7	 4.000E+0
 3.260E-7	 2.000E+0
 3.280E-7	 2.000E+0
 3.300E-7	 1.000E+0
 3.320E-7	 1.000E+0
 3.340E-7	 0.000E+0
 3.360E-7	 0.000E+0
 3.380E-7	 4.000E+0
 3.400E-7	 4.000E+0
 3.420E-7	 0.000E+0
 3.440E-7	 0.000E+0
 3.460E-7	 5.000E+0
 3.480E-7	 5.000E+0
 3.500E-7	 4.000E+0
 3.520E-7	 4.000E+0
 3.540E-7	 2.000E+0
 3.560E-7	 2.000E+0
 3.580E-7	 4.000E+0
 3.600E-7	 4.000E+0
 3.620E-7	 2.000E+0
 3.640E-7	 2.000E+0
 3.660E-7	 1.000E+0
 3.680E-7	 1.000E+0
 3.700E-7	 4.000E+0
 3.720E-7	 4.000E+0
 3.740E-7	 2.000E+0
 3.760E-7	 2.000E+0
 3.780E-7	 1.000E+0
 3.800E-7	 1.000E+0
 3.820E-7	 1.000E+0
 3.840E-7	 1.000E+0
 3.860E-7	 1.000E+0
 3.880E-7	 1.000E+0
 3.900E-7	 0.000E+0
 3.920E-7	 0.000E+0
 3.940E-7	 0.000E+0
 3.960E-7	 0.000E+0
 3.980E-7	 2.000E+0
 4.000E-7	 2.000E+0
 4.020E-7	 0.000E+0
 4.040E-7	 0.000E+0
 4.060E-7	 1.000E+0
 4.080E-7	 1.000E+0
 4.100E-7	 2.000E+0
 4.120E-7	 2.000E+0
 4.140E-7	 0.000E+0
 4.160E-7	 0.000E+0
 4.180E-7	 0.000E+0
 4.200E-7	 0.000E+0
 4.220E-7	 0.000E+0
 4.240E-7	 0.000E+0
 4.260E-7	 0.000E+0
 4.280E-7	 0.000E+0
