Coincidence Evaluation
09.02.99
09:08:35
firstlong2
Shift [ns]:	 -6.000
Window [ns]:	  3.000
E(0,0):		  0.041	  0.013
E(0,1):		 -0.947	  0.005
E(1,0):		  0.940	  0.006
E(1,1):		  0.001	  0.018
S:		  1.930	  0.024
Violation:	 -2.995
Coincidences:	  17014
A0blau:	   117727	A1blau:	   114240	B0blau:	   109204	B1blau:	   103566
A0rot:	    93118	A1rot:	    88147	B0rot:	    93608	B1rot:	    85415
Matrix:

   1519	   1838	   1193	     45
     74	    905	   2248	    756
   1571	     60	   1482	   1564
   2298	    779	     49	    633

Histogram:

    -8.85	   104.00
    -8.55	    88.00
    -8.25	   144.00
    -7.95	   203.00
    -7.65	   334.00
    -7.35	   678.00
    -7.05	  1232.00
    -6.75	  1551.00
    -6.45	  1882.00
    -6.15	  2137.00
    -5.85	  2216.00
    -5.55	  1967.00
    -5.25	  1504.00
    -4.95	  1136.00
    -4.65	   872.00
    -4.35	   487.00
    -4.05	   224.00
    -3.75	    97.00
    -3.46	    83.00
    -3.16	    75.00
