Coincidence Evaluation
09.02.99
10:34:28
longdist1
Shift [ns]:	 -4.300
Window [ns]:	  3.000
E(0,0):		 -0.789	  0.009
E(0,1):		  0.642	  0.011
E(1,0):		 -0.587	  0.012
E(1,1):		 -0.611	  0.012
S:		  2.629	  0.023
Violation:	 27.690
Coincidences:	  17639
A0blau:	   112246	A1blau:	   122002	B0blau:	   115273	B1blau:	   121773
A0rot:	    74591	A1rot:	    77873	B0rot:	    81659	B1rot:	    80142
Matrix:

    274	    449	   1899	   1208
   2137	    490	    450	   1389
   2344	   2159	    226	    426
    380	   1852	   1664	    292

Histogram:

    -7.15	   123.00
    -6.85	   114.00
    -6.55	   155.00
    -6.25	   161.00
    -5.95	   217.00
    -5.65	   351.00
    -5.35	   682.00
    -5.05	  1171.00
    -4.75	  2007.00
    -4.45	  2628.00
    -4.15	  2621.00
    -3.85	  2257.00
    -3.55	  2044.00
    -3.25	  1425.00
    -2.95	   815.00
    -2.65	   408.00
    -2.35	   170.00
    -2.06	   128.00
    -1.76	    93.00
    -1.46	    69.00
