Coincidence Evaluation
12.02.99
12:43:39
longdist32
Shift [ns]:	 -9.800
Window [ns]:	  2.000
E(0,0):		 -0.636	  0.012
E(0,1):		  0.790	  0.010
E(1,0):		 -0.716	  0.012
E(1,1):		 -0.561	  0.016
S:		  2.703	  0.025
Violation:	 27.972
Coincidences:	  14297
A0blau:	   102217	A1blau:	    95751	B0blau:	    99795	B1blau:	    91289
A0rot:	    76986	A1rot:	    75245	B0rot:	    74868	B1rot:	    73387
Matrix:

    417	    276	   1684	   1097
   1939	    443	    186	    908
   1929	   1696	    386	    187
    223	   1224	   1546	    156

Histogram:

   -11.70	   105.00
   -11.50	   124.00
   -11.30	   167.00
   -11.10	   239.00
   -10.90	   413.00
   -10.70	   581.00
   -10.50	   918.00
   -10.30	  1371.00
   -10.10	  1904.00
    -9.90	  2187.00
    -9.70	  2201.00
    -9.50	  1739.00
    -9.31	  1058.00
    -9.11	   569.00
    -8.91	   268.00
    -8.71	   147.00
    -8.51	   113.00
    -8.31	    66.00
    -8.11	    71.00
    -7.91	    56.00
