Coincidence Evaluation
09.02.99
11:05:01
longdist12
Shift [ns]:	 -7.482
Window [ns]:	  3.000
E(0,0):		  0.337	  0.010
E(0,1):		  0.816	  0.007
E(1,0):		 -0.889	  0.006
E(1,1):		  0.351	  0.012
S:		  2.393	  0.018
Violation:	 21.915
Coincidences:	  28719
A0blau:	   234509	A1blau:	   235676	B0blau:	   224458	B1blau:	   240336
A0rot:	   174804	A1rot:	   167557	B0rot:	   124976	B1rot:	   122136
Matrix:

   3214	    247	   1476	   2910
   4361	   3297	    433	   1158
   1220	   3396	   2217	    125
    251	    938	   2409	   1067

Histogram:

   -10.33	   166.00
   -10.03	   210.00
    -9.73	   227.00
    -9.43	   335.00
    -9.13	   583.00
    -8.83	   928.00
    -8.53	  1470.00
    -8.23	  2192.00
    -7.93	  3029.00
    -7.63	  3887.00
    -7.33	  4182.00
    -7.03	  3954.00
    -6.73	  3126.00
    -6.43	  2106.00
    -6.13	  1092.00
    -5.84	   484.00
    -5.54	   254.00
    -5.24	   171.00
    -4.94	   172.00
    -4.64	   151.00
