 1.920E-7	 1.820E+2
 1.940E-7	 1.710E+2
 1.960E-7	 1.710E+2
 1.980E-7	 1.690E+2
 2.000E-7	 1.690E+2
 2.020E-7	 1.420E+2
 2.040E-7	 1.420E+2
 2.060E-7	 1.310E+2
 2.080E-7	 1.310E+2
 2.100E-7	 1.020E+2
 2.120E-7	 1.020E+2
 2.140E-7	 1.040E+2
 2.160E-7	 1.040E+2
 2.180E-7	 9.900E+1
 2.200E-7	 9.900E+1
 2.220E-7	 7.700E+1
 2.240E-7	 7.700E+1
 2.260E-7	 9.300E+1
 2.280E-7	 9.300E+1
 2.300E-7	 5.900E+1
 2.320E-7	 5.900E+1
 2.340E-7	 7.200E+1
 2.360E-7	 7.200E+1
 2.380E-7	 5.600E+1
 2.400E-7	 5.600E+1
 2.420E-7	 5.500E+1
 2.440E-7	 5.500E+1
 2.460E-7	 5.600E+1
 2.480E-7	 5.600E+1
 2.500E-7	 4.700E+1
 2.520E-7	 4.700E+1
 2.540E-7	 5.000E+1
 2.560E-7	 5.000E+1
 2.580E-7	 4.400E+1
 2.600E-7	 4.400E+1
 2.620E-7	 4.400E+1
 2.640E-7	 4.400E+1
 2.660E-7	 3.600E+1
 2.680E-7	 3.600E+1
 2.700E-7	 3.900E+1
 2.720E-7	 3.900E+1
 2.740E-7	 1.700E+1
 2.760E-7	 1.700E+1
 2.780E-7	 3.200E+1
 2.800E-7	 3.200E+1
 2.820E-7	 2.300E+1
 2.840E-7	 2.300E+1
 2.860E-7	 3.000E+1
 2.880E-7	 3.000E+1
 2.900E-7	 2.100E+1
 2.920E-7	 2.100E+1
 2.940E-7	 2.400E+1
 2.960E-7	 2.400E+1
 2.980E-7	 2.600E+1
 3.000E-7	 2.600E+1
 3.020E-7	 1.200E+1
 3.040E-7	 1.200E+1
 3.060E-7	 2.100E+1
 3.080E-7	 2.100E+1
 3.100E-7	 1.900E+1
 3.120E-7	 1.900E+1
 3.140E-7	 1.300E+1
 3.160E-7	 1.300E+1
 3.180E-7	 1.600E+1
 3.200E-7	 1.600E+1
 3.220E-7	 1.100E+1
 3.240E-7	 1.100E+1
 3.260E-7	 1.600E+1
 3.280E-7	 1.600E+1
 3.300E-7	 1.200E+1
 3.320E-7	 1.200E+1
 3.340E-7	 1.600E+1
 3.360E-7	 1.600E+1
 3.380E-7	 1.100E+1
 3.400E-7	 1.100E+1
 3.420E-7	 8.000E+0
 3.440E-7	 8.000E+0
 3.460E-7	 8.000E+0
 3.480E-7	 8.000E+0
 3.500E-7	 1.000E+1
 3.520E-7	 1.000E+1
 3.540E-7	 5.000E+0
 3.560E-7	 5.000E+0
 3.580E-7	 8.000E+0
 3.600E-7	 8.000E+0
 3.620E-7	 6.000E+0
 3.640E-7	 6.000E+0
 3.660E-7	 8.000E+0
 3.680E-7	 8.000E+0
 3.700E-7	 3.000E+0
 3.720E-7	 3.000E+0
 3.740E-7	 5.000E+0
 3.760E-7	 5.000E+0
 3.780E-7	 5.000E+0
 3.800E-7	 5.000E+0
 3.820E-7	 4.000E+0
 3.840E-7	 4.000E+0
 3.860E-7	 2.000E+0
 3.880E-7	 2.000E+0
 3.900E-7	 4.000E+0
 3.920E-7	 4.000E+0
 3.940E-7	 0.000E+0
 3.960E-7	 0.000E+0
 3.980E-7	 6.000E+0
 4.000E-7	 6.000E+0
 4.020E-7	 1.000E+0
 4.040E-7	 1.000E+0
 4.060E-7	 1.000E+0
 4.080E-7	 1.000E+0
 4.100E-7	 3.000E+0
 4.120E-7	 3.000E+0
 4.140E-7	 2.000E+0
 4.160E-7	 2.000E+0
 4.180E-7	 2.000E+0
 4.200E-7	 2.000E+0
 4.220E-7	 1.000E+0
 4.240E-7	 1.000E+0
 4.260E-7	 3.000E+0
 4.280E-7	 3.000E+0
