Coincidence Evaluation
02.04.98
14:35:30
sineblue29
Shift [ns]:	 13.000
Window [ns]:	  5.000
E(0,0):		 -0.538	  0.010
E(0,1):		 -0.798	  0.008
E(1,0):		    NaN	    NaN
E(1,1):		    NaN	    NaN
S:		    NaN	    NaN
Violation:	    NaN
Coincidences:	  12062
Matrix:

    860	      0	   2649	      0
    284	      0	   2644	      0
   2372	      0	    648	      0
   2331	      0	    274	      0

Histogram:

     8.27	    16.00
     8.77	    12.00
     9.27	     4.00
     9.76	     2.00
    10.26	     7.00
    10.76	   101.00
    11.26	   979.00
    11.76	  2288.00
    12.26	  1566.00
    12.75	   828.00
    13.25	  2127.00
    13.75	  2711.00
    14.25	   668.00
    14.75	   239.00
    15.25	   122.00
    15.74	    98.00
    16.24	   117.00
    16.74	    74.00
    17.24	    44.00
    17.74	    59.00
