Coincidence Evaluation
02.04.98
14:24:48
sineblue12
Shift [ns]:	  0.000
Window [ns]:	  5.000
E(0,0):		 -0.767	  0.008
E(0,1):		  0.564	  0.011
E(1,0):		    NaN	    NaN
E(1,1):		    NaN	    NaN
S:		    NaN	    NaN
Violation:	    NaN
Coincidences:	  11955
Matrix:

    440	      0	   3050	      0
   2295	      0	    658	      0
   2723	      0	    323	      0
    524	      0	   1942	      0

Histogram:

    -4.74	    11.00
    -4.24	     6.00
    -3.74	     5.00
    -3.24	     5.00
    -2.75	     5.00
    -2.25	     7.00
    -1.75	    44.00
    -1.25	   407.00
    -0.75	  1766.00
    -0.25	  2233.00
     0.25	  1131.00
     0.75	  1762.00
     1.25	  2653.00
     1.75	  1093.00
     2.25	   291.00
     2.75	   144.00
     3.25	   140.00
     3.75	   105.00
     4.25	    79.00
     4.74	    68.00
