Coincidence Evaluation
02.04.98
14:24:14
sineblue11
Shift [ns]:	 20.000
Window [ns]:	  5.000
E(0,0):		  0.188	  0.012
E(0,1):		  0.907	  0.006
E(1,0):		    NaN	    NaN
E(1,1):		    NaN	    NaN
S:		    NaN	    NaN
Violation:	    NaN
Coincidences:	  12448
Matrix:

   2251	      0	   1438	      0
   3017	      0	    123	      0
   1295	      0	   1747	      0
    142	      0	   2435	      0

Histogram:

    15.27	    17.00
    15.76	    10.00
    16.26	     8.00
    16.76	     7.00
    17.26	    22.00
    17.76	   184.00
    18.26	  1303.00
    18.76	  2931.00
    19.26	  1723.00
    19.76	  2090.00
    20.25	  2433.00
    20.75	   824.00
    21.25	   257.00
    21.75	   167.00
    22.25	   125.00
    22.75	   113.00
    23.25	    85.00
    23.75	    58.00
    24.25	    48.00
    24.74	    43.00
