Coincidence Evaluation
02.04.98
14:25:11
sineblue13
Shift [ns]:	  1.000
Window [ns]:	  5.000
E(0,0):		 -0.129	  0.012
E(0,1):		  0.919	  0.005
E(1,0):		    NaN	    NaN
E(1,1):		    NaN	    NaN
S:		    NaN	    NaN
Violation:	    NaN
Coincidences:	  12291
Matrix:

   1659	      0	   1979	      0
   3143	      0	    152	      0
   1739	      0	   1210	      0
     79	      0	   2330	      0

Histogram:

    -3.73	     7.00
    -3.23	    15.00
    -2.73	     3.00
    -2.23	     6.00
    -1.74	     7.00
    -1.24	    53.00
    -0.74	   494.00
    -0.24	  2077.00
     0.25	  2558.00
     0.75	  1420.00
     1.25	  2297.00
     1.75	  1970.00
     2.24	   588.00
     2.74	   247.00
     3.24	   141.00
     3.74	   119.00
     4.23	   100.00
     4.73	    69.00
     5.23	    48.00
     5.72	    72.00
