Coincidence Evaluation
02.04.98
14:29:40
sineblue22
Shift [ns]:	  7.000
Window [ns]:	  5.000
E(0,0):		 -0.572	  0.010
E(0,1):		 -0.736	  0.009
E(1,0):		    NaN	    NaN
E(1,1):		    NaN	    NaN
S:		    NaN	    NaN
Violation:	    NaN
Coincidences:	  12224
Matrix:

    797	      0	   2808	      0
    351	      0	   2563	      0
   2381	      0	    615	      0
   2319	      0	    390	      0

Histogram:

     2.25	    22.00
     2.75	    19.00
     3.25	     6.00
     3.75	     7.00
     4.25	     7.00
     4.75	   109.00
     5.25	   785.00
     5.75	  2238.00
     6.24	  1692.00
     6.74	   757.00
     7.24	  1863.00
     7.74	  3060.00
     8.24	   842.00
     8.74	   237.00
     9.24	   159.00
     9.74	   106.00
    10.24	   107.00
    10.73	    86.00
    11.23	    61.00
    11.73	    61.00
