Coincidence Evaluation
02.04.98
14:18:23
sineblue4
Shift [ns]:	 -5.000
Window [ns]:	  5.000
E(0,0):		  0.248	  0.012
E(0,1):		  0.903	  0.006
E(1,0):		    NaN	    NaN
E(1,1):		    NaN	    NaN
S:		    NaN	    NaN
Violation:	    NaN
Coincidences:	  12123
Matrix:

   2352	      0	   1280	      0
   2953	      0	    133	      0
   1201	      0	   1762	      0
    136	      0	   2306	      0

Histogram:

    -9.68	    13.00
    -9.18	    17.00
    -8.69	    15.00
    -8.19	     8.00
    -7.70	     4.00
    -7.20	    10.00
    -6.71	   116.00
    -6.21	   891.00
    -5.72	  2663.00
    -5.22	  2106.00
    -4.73	  1698.00
    -4.23	  2459.00
    -3.74	  1154.00
    -3.24	   319.00
    -2.75	   185.00
    -2.25	   139.00
    -1.76	   106.00
    -1.26	    85.00
    -0.77	    75.00
    -0.27	    60.00
