Coincidence Evaluation
02.04.98
14:27:55
sineblue18
Shift [ns]:	  4.000
Window [ns]:	  5.000
E(0,0):		 -0.916	  0.005
E(0,1):		 -0.249	  0.013
E(1,0):		    NaN	    NaN
E(1,1):		    NaN	    NaN
S:		    NaN	    NaN
Violation:	    NaN
Coincidences:	  12086
Matrix:

    140	      0	   3383	      0
   1094	      0	   1849	      0
   2916	      0	    135	      0
   1594	      0	    975	      0

Histogram:

    -0.68	    11.00
    -0.19	    16.00
     0.31	    13.00
     0.80	     6.00
     1.30	    10.00
     1.79	    10.00
     2.29	    81.00
     2.78	   632.00
     3.28	  2081.00
     3.77	  1859.00
     4.26	   755.00
     4.76	  1527.00
     5.25	  3176.00
     5.75	  1088.00
     6.24	   289.00
     6.74	   144.00
     7.23	   135.00
     7.73	   120.00
     8.22	    61.00
     8.71	    72.00
