Coincidence Evaluation
02.04.98
14:19:18
sineblue5
Shift [ns]:	 15.000
Window [ns]:	  5.000
E(0,0):		  0.833	  0.007
E(0,1):		  0.442	  0.012
E(1,0):		    NaN	    NaN
E(1,1):		    NaN	    NaN
S:		    NaN	    NaN
Violation:	    NaN
Coincidences:	  12174
Matrix:

   3480	      0	    292	      0
   2346	      0	    675	      0
    268	      0	   2653	      0
    853	      0	   1607	      0

Histogram:

    10.37	    11.00
    10.86	    25.00
    11.35	    20.00
    11.85	    15.00
    12.34	     2.00
    12.83	     7.00
    13.32	    15.00
    13.82	   126.00
    14.31	   938.00
    14.80	  2883.00
    15.29	  2179.00
    15.79	  1866.00
    16.28	  2311.00
    16.77	   936.00
    17.26	   280.00
    17.75	   162.00
    18.25	   116.00
    18.74	   105.00
    19.23	    89.00
    19.72	    88.00
