Coincidence Evaluation
02.04.98
14:36:45
sineblue30
Shift [ns]:	 -6.000
Window [ns]:	  5.000
E(0,0):		  0.486	  0.011
E(0,1):		 -0.795	  0.008
E(1,0):		    NaN	    NaN
E(1,1):		    NaN	    NaN
S:		    NaN	    NaN
Violation:	    NaN
Coincidences:	  12077
Matrix:

   2773	      0	    978	      0
    379	      0	   2459	      0
    722	      0	   2140	      0
   2446	      0	    180	      0

Histogram:

   -10.75	    16.00
   -10.25	    13.00
    -9.75	     7.00
    -9.25	     4.00
    -8.75	     8.00
    -8.25	    41.00
    -7.75	   396.00
    -7.25	  1713.00
    -6.75	  2473.00
    -6.25	  1343.00
    -5.75	  1764.00
    -5.25	  2500.00
    -4.75	   935.00
    -4.25	   264.00
    -3.75	   153.00
    -3.25	   137.00
    -2.75	   125.00
    -2.25	    65.00
    -1.75	    59.00
    -1.25	    61.00
