Coincidence Evaluation
02.04.98
14:41:01
sineblue36
Shift [ns]:	 -2.000
Window [ns]:	  5.000
E(0,0):		  0.931	  0.004
E(0,1):		 -0.041	  0.013
E(1,0):		    NaN	    NaN
E(1,1):		    NaN	    NaN
S:		    NaN	    NaN
Violation:	    NaN
Coincidences:	  12398
Matrix:

   3679	      0	    120	      0
   1659	      0	   1451	      0
    111	      0	   2789	      0
   1514	      0	   1075	      0

Histogram:

    -6.65	    15.00
    -6.16	    20.00
    -5.67	     9.00
    -5.17	     3.00
    -4.68	     8.00
    -4.18	    20.00
    -3.69	   141.00
    -3.19	   938.00
    -2.70	  2794.00
    -2.20	  2193.00
    -1.71	  1743.00
    -1.21	  2443.00
    -0.72	  1070.00
    -0.23	   356.00
     0.27	   179.00
     0.76	   143.00
     1.26	   106.00
     1.75	    99.00
     2.25	    71.00
     2.74	    47.00
