Coincidence Evaluation
02.04.98
14:41:26
sineblue37
Shift [ns]:	 18.000
Window [ns]:	  5.000
E(0,0):		  0.606	  0.010
E(0,1):		 -0.711	  0.009
E(1,0):		    NaN	    NaN
E(1,1):		    NaN	    NaN
S:		    NaN	    NaN
Violation:	    NaN
Coincidences:	  12217
Matrix:

   3076	      0	    701	      0
    512	      0	   2302	      0
    620	      0	   2301	      0
   2420	      0	    285	      0

Histogram:

    13.26	    12.00
    13.76	    21.00
    14.26	    13.00
    14.76	    19.00
    15.26	     3.00
    15.76	     5.00
    16.26	    24.00
    16.76	   251.00
    17.26	  1396.00
    17.76	  2692.00
    18.26	  1610.00
    18.75	  1660.00
    19.25	  2575.00
    19.75	  1087.00
    20.25	   304.00
    20.75	   159.00
    21.25	   130.00
    21.75	   107.00
    22.25	    94.00
    22.75	    55.00
