Coincidence Evaluation
02.04.98
14:33:34
sineblue27
Shift [ns]:	 10.000
Window [ns]:	  5.000
E(0,0):		 -0.734	  0.008
E(0,1):		 -0.612	  0.010
E(1,0):		    NaN	    NaN
E(1,1):		    NaN	    NaN
S:		    NaN	    NaN
Violation:	    NaN
Coincidences:	  12104
Matrix:

    470	      0	   2961	      0
    556	      0	   2527	      0
   2610	      0	    386	      0
   2048	      0	    546	      0

Histogram:

     5.26	    11.00
     5.75	    10.00
     6.25	     7.00
     6.75	     7.00
     7.25	    22.00
     7.75	   340.00
     8.25	  1631.00
     8.75	  2165.00
     9.25	   961.00
     9.75	  1005.00
    10.25	  2990.00
    10.75	  1812.00
    11.25	   395.00
    11.75	   187.00
    12.25	   134.00
    12.75	   133.00
    13.25	    76.00
    13.75	    63.00
    14.25	    62.00
    14.75	    93.00
