Coincidence Evaluation
02.04.98
14:19:59
sineblue6
Shift [ns]:	 -4.000
Window [ns]:	  5.000
E(0,0):		 -0.001	  0.012
E(0,1):		  0.933	  0.005
E(1,0):		    NaN	    NaN
E(1,1):		    NaN	    NaN
S:		    NaN	    NaN
Violation:	    NaN
Coincidences:	  12101
Matrix:

   1840	      0	   1700	      0
   3049	      0	    117	      0
   1586	      0	   1441	      0
     69	      0	   2299	      0

Histogram:

    -8.72	     7.00
    -8.23	    20.00
    -7.73	    15.00
    -7.23	    15.00
    -6.73	    11.00
    -6.24	    13.00
    -5.74	    19.00
    -5.24	   209.00
    -4.74	  1180.00
    -4.25	  2690.00
    -3.75	  1780.00
    -3.25	  1813.00
    -2.75	  2424.00
    -2.25	  1060.00
    -1.76	   283.00
    -1.26	   159.00
    -0.76	   126.00
    -0.26	   114.00
     0.23	    75.00
     0.73	    88.00
