Coincidence Evaluation
02.04.98
14:28:52
sineblue20
Shift [ns]:	  6.000
Window [ns]:	  5.000
E(0,0):		 -0.797	  0.007
E(0,1):		 -0.521	  0.011
E(1,0):		    NaN	    NaN
E(1,1):		    NaN	    NaN
S:		    NaN	    NaN
Violation:	    NaN
Coincidences:	  12291
Matrix:

    367	      0	   3200	      0
    662	      0	   2253	      0
   2787	      0	    308	      0
   2028	      0	    686	      0

Histogram:

     1.33	    17.00
     1.83	     7.00
     2.32	     3.00
     2.81	    15.00
     3.31	    46.00
     3.80	   439.00
     4.29	  1824.00
     4.79	  2111.00
     5.28	   904.00
     5.77	  1115.00
     6.27	  3182.00
     6.76	  1603.00
     7.25	   369.00
     7.75	   159.00
     8.24	   118.00
     8.73	   105.00
     9.23	    89.00
     9.72	    54.00
    10.21	    54.00
    10.71	    77.00
