Coincidence Evaluation
02.04.98
14:30:10
sineblue23
Shift [ns]:	  8.000
Window [ns]:	  5.000
E(0,0):		 -0.956	  0.004
E(0,1):		 -0.117	  0.013
E(1,0):		    NaN	    NaN
E(1,1):		    NaN	    NaN
S:		    NaN	    NaN
Violation:	    NaN
Coincidences:	  12083
Matrix:

     85	      0	   3468	      0
   1294	      0	   1740	      0
   2872	      0	     57	      0
   1387	      0	   1180	      0

Histogram:

     3.32	    13.00
     3.82	     8.00
     4.31	     5.00
     4.81	    14.00
     5.30	    93.00
     5.80	   854.00
     6.30	  2181.00
     6.79	  1548.00
     7.29	   752.00
     7.78	  1895.00
     8.28	  2952.00
     8.78	   857.00
     9.27	   262.00
     9.77	   163.00
    10.27	   114.00
    10.76	   103.00
    11.26	    68.00
    11.75	    70.00
    12.25	    71.00
    12.75	    60.00
