Coincidence Evaluation
02.04.98
14:31:28
sineblue24
Shift [ns]:	  8.000
Window [ns]:	  5.000
E(0,0):		 -0.344	  0.012
E(0,1):		 -0.892	  0.006
E(1,0):		    NaN	    NaN
E(1,1):		    NaN	    NaN
S:		    NaN	    NaN
Violation:	    NaN
Coincidences:	  12183
Matrix:

   1210	      0	   2388	      0
    155	      0	   2770	      0
   2045	      0	    954	      0
   2513	      0	    148	      0

Histogram:

     3.33	    21.00
     3.82	    12.00
     4.32	     7.00
     4.81	     4.00
     5.31	     4.00
     5.80	    14.00
     6.30	   230.00
     6.79	  1370.00
     7.29	  2310.00
     7.79	  1357.00
     8.28	   792.00
     8.78	  2556.00
     9.27	  2327.00
     9.77	   500.00
    10.26	   221.00
    10.76	   139.00
    11.25	    93.00
    11.75	   104.00
    12.24	    66.00
    12.74	    56.00
