Coincidence Evaluation
02.04.98
14:25:57
sineblue14
Shift [ns]:	 22.000
Window [ns]:	  5.000
E(0,0):		 -0.896	  0.006
E(0,1):		  0.309	  0.013
E(1,0):		    NaN	    NaN
E(1,1):		    NaN	    NaN
S:		    NaN	    NaN
Violation:	    NaN
Coincidences:	  12066
Matrix:

    209	      0	   3229	      0
   1950	      0	   1107	      0
   2888	      0	    128	      0
    831	      0	   1724	      0

Histogram:

    17.25	     5.00
    17.75	    10.00
    18.25	     5.00
    18.75	     5.00
    19.25	    11.00
    19.75	    81.00
    20.25	   754.00
    20.75	  2258.00
    21.24	  1792.00
    21.74	   982.00
    22.24	  2196.00
    22.74	  2551.00
    23.24	   647.00
    23.74	   241.00
    24.24	   137.00
    24.74	   113.00
    25.24	    83.00
    25.73	    81.00
    26.23	    62.00
    26.73	    52.00
