Coincidence Evaluation
02.04.98
14:06:45
sineblue1
Shift [ns]:	 -9.000
Window [ns]:	  5.000
E(0,0):		  0.946	  0.004
E(0,1):		 -0.037	  0.013
E(1,0):		    NaN	    NaN
E(1,1):		    NaN	    NaN
S:		    NaN	    NaN
Violation:	    NaN
Coincidences:	  12327
Matrix:

   3619	      0	     96	      0
   1656	      0	   1400	      0
     84	      0	   2849	      0
   1544	      0	   1079	      0

Histogram:

   -13.64	    15.00
   -13.15	    20.00
   -12.66	    12.00
   -12.16	     8.00
   -11.67	     4.00
   -11.18	     4.00
   -10.68	    39.00
   -10.19	   366.00
    -9.70	  1843.00
    -9.20	  2875.00
    -8.71	  1588.00
    -8.21	  2260.00
    -7.72	  1944.00
    -7.23	   582.00
    -6.73	   226.00
    -6.24	   146.00
    -5.75	   117.00
    -5.25	   111.00
    -4.76	    95.00
    -4.26	    72.00
