Coincidence Evaluation
02.04.98
14:21:57
sineblue8
Shift [ns]:	 18.000
Window [ns]:	  5.000
E(0,0):		 -0.283	  0.012
E(0,1):		  0.891	  0.006
E(1,0):		    NaN	    NaN
E(1,1):		    NaN	    NaN
S:		    NaN	    NaN
Violation:	    NaN
Coincidences:	  12339
Matrix:

   1365	      0	   2222	      0
   2957	      0	    206	      0
   2072	      0	   1036	      0
    102	      0	   2379	      0

Histogram:

    13.28	    16.00
    13.78	    14.00
    14.28	     9.00
    14.77	     6.00
    15.27	     6.00
    15.77	    43.00
    16.27	   384.00
    16.76	  1796.00
    17.26	  2602.00
    17.76	  1386.00
    18.25	  2091.00
    18.75	  2313.00
    19.25	   845.00
    19.75	   244.00
    20.24	   137.00
    20.74	   126.00
    21.24	    96.00
    21.74	    90.00
    22.23	    81.00
    22.73	    54.00
