Coincidence Evaluation
02.04.98
14:23:16
sineblue10
Shift [ns]:	 -1.000
Window [ns]:	  5.000
E(0,0):		 -0.536	  0.011
E(0,1):		  0.774	  0.008
E(1,0):		    NaN	    NaN
E(1,1):		    NaN	    NaN
S:		    NaN	    NaN
Violation:	    NaN
Coincidences:	  12088
Matrix:

    848	      0	   2581	      0
   2734	      0	    387	      0
   2381	      0	    652	      0
    249	      0	   2256	      0

Histogram:

    -5.72	    19.00
    -5.22	    12.00
    -4.72	    11.00
    -4.22	     9.00
    -3.72	     4.00
    -3.23	    11.00
    -2.73	   141.00
    -2.23	  1058.00
    -1.73	  2353.00
    -1.23	  1785.00
    -0.74	  1396.00
    -0.24	  2527.00
     0.26	  1679.00
     0.76	   423.00
     1.26	   188.00
     1.75	   125.00
     2.25	   116.00
     2.75	    88.00
     3.25	    79.00
     3.75	    64.00
