Coincidence Evaluation
02.04.98
14:44:12
sineblue43
Shift [ns]:	  3.000
Window [ns]:	  5.000
E(0,0):		  0.939	  0.004
E(0,1):		  0.029	  0.013
E(1,0):		    NaN	    NaN
E(1,1):		    NaN	    NaN
S:		    NaN	    NaN
Violation:	    NaN
Coincidences:	  12267
Matrix:

   3555	      0	    115	      0
   1796	      0	   1306	      0
     84	      0	   2772	      0
   1481	      0	   1158	      0

Histogram:

    -1.71	     9.00
    -1.21	     3.00
    -0.72	     5.00
    -0.22	     2.00
     0.28	    12.00
     0.77	   157.00
     1.27	  1136.00
     1.77	  3051.00
     2.26	  1954.00
     2.76	  1986.00
     3.25	  2197.00
     3.75	   849.00
     4.25	   259.00
     4.74	   161.00
     5.24	   118.00
     5.74	   124.00
     6.23	    72.00
     6.73	    65.00
     7.22	    49.00
     7.72	    58.00
