Coincidence Evaluation
02.04.98
14:40:25
sineblue35
Shift [ns]:	 17.000
Window [ns]:	  5.000
E(0,0):		  0.345	  0.011
E(0,1):		 -0.873	  0.007
E(1,0):		    NaN	    NaN
E(1,1):		    NaN	    NaN
S:		    NaN	    NaN
Violation:	    NaN
Coincidences:	  12294
Matrix:

   2463	      0	   1203	      0
    269	      0	   2681	      0
    981	      0	   2022	      0
   2586	      0	     89	      0

Histogram:

    12.29	    17.00
    12.78	    20.00
    13.28	    13.00
    13.78	     6.00
    14.28	     2.00
    14.78	    28.00
    15.27	   333.00
    15.77	  1590.00
    16.27	  2548.00
    16.77	  1280.00
    17.27	  1670.00
    17.76	  2771.00
    18.26	  1123.00
    18.76	   342.00
    19.26	   146.00
    19.76	   109.00
    20.26	   109.00
    20.75	    91.00
    21.25	    53.00
    21.75	    43.00
