Coincidence Evaluation
02.04.98
14:37:40
sineblue31
Shift [ns]:	 14.000
Window [ns]:	  5.000
E(0,0):		 -0.244	  0.012
E(0,1):		 -0.909	  0.006
E(1,0):		    NaN	    NaN
E(1,1):		    NaN	    NaN
S:		    NaN	    NaN
Violation:	    NaN
Coincidences:	  11976
Matrix:

   1347	      0	   2179	      0
    112	      0	   2735	      0
   1828	      0	   1086	      0
   2549	      0	    140	      0

Histogram:

     9.25	    18.00
     9.75	    17.00
    10.25	     7.00
    10.75	     8.00
    11.25	     6.00
    11.75	     8.00
    12.25	    62.00
    12.75	   627.00
    13.25	  2107.00
    13.75	  1899.00
    14.25	   845.00
    14.75	  1845.00
    15.25	  2842.00
    15.75	   888.00
    16.25	   275.00
    16.75	   138.00
    17.25	   135.00
    17.75	   110.00
    18.25	    73.00
    18.75	    66.00
