Coincidence Evaluation
02.04.98
14:28:19
sineblue19
Shift [ns]:	  5.000
Window [ns]:	  5.000
E(0,0):		 -0.832	  0.007
E(0,1):		  0.474	  0.012
E(1,0):		    NaN	    NaN
E(1,1):		    NaN	    NaN
S:		    NaN	    NaN
Violation:	    NaN
Coincidences:	  12356
Matrix:

    316	      0	   3191	      0
   2235	      0	    855	      0
   2961	      0	    249	      0
    629	      0	   1920	      0

Histogram:

     0.27	    13.00
     0.77	     6.00
     1.27	    13.00
     1.76	    12.00
     2.26	    14.00
     2.76	   114.00
     3.26	   879.00
     3.75	  2320.00
     4.25	  1872.00
     4.75	   954.00
     5.25	  2288.00
     5.74	  2491.00
     6.24	   609.00
     6.74	   204.00
     7.24	   134.00
     7.74	   137.00
     8.23	    93.00
     8.73	    66.00
     9.23	    61.00
     9.73	    76.00
