Coincidence Evaluation
02.04.98
14:34:23
sineblue28
Shift [ns]:	 -8.000
Window [ns]:	  5.000
E(0,0):		  0.241	  0.012
E(0,1):		 -0.925	  0.005
E(1,0):		    NaN	    NaN
E(1,1):		    NaN	    NaN
S:		    NaN	    NaN
Violation:	    NaN
Coincidences:	  12026
Matrix:

   2205	      0	   1293	      0
    156	      0	   2651	      0
   1176	      0	   1833	      0
   2660	      0	     52	      0

Histogram:

   -12.73	    20.00
   -12.23	    26.00
   -11.73	    13.00
   -11.24	    13.00
   -10.74	     8.00
   -10.24	    12.00
    -9.74	    46.00
    -9.24	   439.00
    -8.74	  1927.00
    -8.24	  2211.00
    -7.75	  1156.00
    -7.25	  1636.00
    -6.75	  2695.00
    -6.25	   996.00
    -5.75	   314.00
    -5.25	   147.00
    -4.75	   125.00
    -4.25	   113.00
    -3.76	    74.00
    -3.26	    55.00
